"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"39039470","TNFRSF10A","8797","INTRODUCTION: Migraine, as a complex neurological disease, brings heavy burden to patients and society. Despite the availability of established therapies, existing medications have limited efficacy. Thus, we aimed to find the drug targets that improve the prognosis of migraine. METHOD: We used Mendelian Randomization (MR) and Summary-data-based MR (SMR) analyses to study possible drug targets of migraine by summary statistics from FinnGen cohorts (nCase = 44,616, nControl = 367,565), with furthe","PubTator3","Multi-omics Mendelian randomization integrating GWAS, eQTL and pQTL data revealed GSTM4 as a potential drug target for migraine.","The journal of headache and pain","2024"
"39039470","PPH4","3777","INTRODUCTION: Migraine, as a complex neurological disease, brings heavy burden to patients and society. Despite the availability of established therapies, existing medications have limited efficacy. Thus, we aimed to find the drug targets that improve the prognosis of migraine. METHOD: We used Mendelian Randomization (MR) and Summary-data-based MR (SMR) analyses to study possible drug targets of migraine by summary statistics from FinnGen cohorts (nCase = 44,616, nControl = 367,565), with furthe","PubTator3","Multi-omics Mendelian randomization integrating GWAS, eQTL and pQTL data revealed GSTM4 as a potential drug target for migraine.","The journal of headache and pain","2024"
"39196222","HTRA1","5654","Genetically proxied HTRA1 protease activity and circulating levels independently predict risk of ischemic stroke and coronary artery disease.","PubTator3","Genetically proxied HTRA1 protease activity and circulating levels independently predict risk of ischemic stroke and coronary artery disease.","Nature cardiovascular research","2024"
"39261750","FCAR","2204","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39261750","UBE2L6","9246","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39261750","LATS1","9113","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39261750","PDCD1LG2","80380","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39261750","MMP3","4314","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39261750","HBQ1","3049","BACKGROUND: Migraine is a highly prevalent and complex neurovascular disease. However, the currently available therapeutic drugs often fall to adequately meet clinical needs due to limited effectiveness and numerous undesirable side effects. This study aims to identify putative novel targets for migraine treatment through proteome-wide Mendelian randomization (MR). METHODS: We utilized MR to estimate the causal effects of plasma proteins on migraine and its two subtypes, migraine with aura (MA) ","PubTator3","Proteome-wide Mendelian randomization identified potential drug targets for migraine.","The journal of headache and pain","2024"
"39264754","fibroblast growth factor-23","8074","Inflammation may be related to structural changes in the cerebral cortex. We aimed to explore whether cytokines mediate the link between these changes and primary headache. The summary statistics of genome-wide association study (GWAS) related to migraine and its subtypes, cluster headache were derived from the FinnGen Release 10 database, and tension-type headache data was from the GWAS Catalog. Ninety-one cytokines were obtained from genome-wide pQTL mapping data. GWAS data on cortical surface","PubTator3","Causal relationship between primary headache mediated by circulating cytokines and cerebral cortex structure: a mediation Mendelian randomization study.","Cerebral cortex (New York, N.Y. : 1991)","2024"
"39264754","FGF-23","8074","Inflammation may be related to structural changes in the cerebral cortex. We aimed to explore whether cytokines mediate the link between these changes and primary headache. The summary statistics of genome-wide association study (GWAS) related to migraine and its subtypes, cluster headache were derived from the FinnGen Release 10 database, and tension-type headache data was from the GWAS Catalog. Ninety-one cytokines were obtained from genome-wide pQTL mapping data. GWAS data on cortical surface","PubTator3","Causal relationship between primary headache mediated by circulating cytokines and cerebral cortex structure: a mediation Mendelian randomization study.","Cerebral cortex (New York, N.Y. : 1991)","2024"
"39264754","IL-18R1","8809","Inflammation may be related to structural changes in the cerebral cortex. We aimed to explore whether cytokines mediate the link between these changes and primary headache. The summary statistics of genome-wide association study (GWAS) related to migraine and its subtypes, cluster headache were derived from the FinnGen Release 10 database, and tension-type headache data was from the GWAS Catalog. Ninety-one cytokines were obtained from genome-wide pQTL mapping data. GWAS data on cortical surface","PubTator3","Causal relationship between primary headache mediated by circulating cytokines and cerebral cortex structure: a mediation Mendelian randomization study.","Cerebral cortex (New York, N.Y. : 1991)","2024"
"39264754","FGF23","8074","Inflammation may be related to structural changes in the cerebral cortex. We aimed to explore whether cytokines mediate the link between these changes and primary headache. The summary statistics of genome-wide association study (GWAS) related to migraine and its subtypes, cluster headache were derived from the FinnGen Release 10 database, and tension-type headache data was from the GWAS Catalog. Ninety-one cytokines were obtained from genome-wide pQTL mapping data. GWAS data on cortical surface","PubTator3","Causal relationship between primary headache mediated by circulating cytokines and cerebral cortex structure: a mediation Mendelian randomization study.","Cerebral cortex (New York, N.Y. : 1991)","2024"
"39264754","IL-15RA","3601","Inflammation may be related to structural changes in the cerebral cortex. We aimed to explore whether cytokines mediate the link between these changes and primary headache. The summary statistics of genome-wide association study (GWAS) related to migraine and its subtypes, cluster headache were derived from the FinnGen Release 10 database, and tension-type headache data was from the GWAS Catalog. Ninety-one cytokines were obtained from genome-wide pQTL mapping data. GWAS data on cortical surface","PubTator3","Causal relationship between primary headache mediated by circulating cytokines and cerebral cortex structure: a mediation Mendelian randomization study.","Cerebral cortex (New York, N.Y. : 1991)","2024"
"39266962","CGRP","796","Genetic variants associated with response to anti-CGRP monoclonal antibody therapy in a chronic migraine Han Chinese population.","PubTator3","Genetic variants associated with response to anti-CGRP monoclonal antibody therapy in a chronic migraine Han Chinese population.","The journal of headache and pain","2024"
"39266962","LRRC4C","57689","BACKGROUND: Anti-calcitonin gene-related peptide (CGRP) monoclonal antibodies have emerged as promising therapeutic options for the treatment of chronic migraine. However, treatment response varies considerably among individuals, suggesting a potential role for genetic factors. This study aimed to identify genetic variants affecting the efficacy of anti-CGRP monoclonal antibody therapy in chronic migraine among the Han Chinese population in Taiwan to enhance treatment precision and to understand","PubTator3","Genetic variants associated with response to anti-CGRP monoclonal antibody therapy in a chronic migraine Han Chinese population.","The journal of headache and pain","2024"
"39266962","ATAD2B","54454","BACKGROUND: Anti-calcitonin gene-related peptide (CGRP) monoclonal antibodies have emerged as promising therapeutic options for the treatment of chronic migraine. However, treatment response varies considerably among individuals, suggesting a potential role for genetic factors. This study aimed to identify genetic variants affecting the efficacy of anti-CGRP monoclonal antibody therapy in chronic migraine among the Han Chinese population in Taiwan to enhance treatment precision and to understand","PubTator3","Genetic variants associated with response to anti-CGRP monoclonal antibody therapy in a chronic migraine Han Chinese population.","The journal of headache and pain","2024"
"39266962","OXR1","55074","BACKGROUND: Anti-calcitonin gene-related peptide (CGRP) monoclonal antibodies have emerged as promising therapeutic options for the treatment of chronic migraine. However, treatment response varies considerably among individuals, suggesting a potential role for genetic factors. This study aimed to identify genetic variants affecting the efficacy of anti-CGRP monoclonal antibody therapy in chronic migraine among the Han Chinese population in Taiwan to enhance treatment precision and to understand","PubTator3","Genetic variants associated with response to anti-CGRP monoclonal antibody therapy in a chronic migraine Han Chinese population.","The journal of headache and pain","2024"
"39279254","beta-nerve growth factor","4803","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","CD5","921","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","CD6","923","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","C-X-C motif chemokine 11","6373","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","CXCL11","6373","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","interleukin-4","3565","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","oncostatin-M","5008","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","C-C motif chemokine 25","6370","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","CCL25","6370","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39279254","monocyte chemoattractant protein-1","6347","BACKGROUND: Inflammatory cytokines and migraines have been associated in previous research, but the underlying mechanisms of action are still elusive. The biological functions of metabolites are crucial in the onset of migraine. Our goals were to clarify the cause-and-effect connection between inflammatory cytokines and migraines and explore the potential mediating function of metabolites. METHODS: Utilizing summary-level data from genome-wide association studies (GWAS), we conducted two-sample ","PubTator3","The 1400 metabolite-mediated relationship between 91 inflammatory cytokines and migraine: An exploratory two-step Mendelian randomization study.","European journal of clinical investigation","2024"
"39294737","IL-15","3600","Migraine (MI) is the most common neurological disease, affecting with 20% of the world population. A subset of 25% of MI patients showcase concurrent vestibular symptoms, which may classify as vestibular migraine (VM). Meniere's disease (MD) is a complex inner ear disorder defined by episodes of vertigo associated with tinnitus and sensorineural hearing loss with a significant autoimmune/autoinflammatory contribution, which symptoms overlap with VM. Blood samples from 18 patients with MI (5), VM","PubTator3","Multiomic-based immune response profiling in migraine, vestibular migraine and Meniere's disease.","Immunology","2024"
"39294737","IL-18","3606","Migraine (MI) is the most common neurological disease, affecting with 20% of the world population. A subset of 25% of MI patients showcase concurrent vestibular symptoms, which may classify as vestibular migraine (VM). Meniere's disease (MD) is a complex inner ear disorder defined by episodes of vertigo associated with tinnitus and sensorineural hearing loss with a significant autoimmune/autoinflammatory contribution, which symptoms overlap with VM. Blood samples from 18 patients with MI (5), VM","PubTator3","Multiomic-based immune response profiling in migraine, vestibular migraine and Meniere's disease.","Immunology","2024"
"39333847","PRDM16","63976","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39333847","FHL5","9457","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39333847","ASTN2","23245","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39333847","STAT6","6778","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39333847","LRP1","4035","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39333847","SLC24A3","57419","BACKGROUND: Recent meta-analyses estimated 14.6% and 11.2% SNP-based heritability of migraine, compared to twin-heritability estimates of 30-60%. This study aimed to investigate heritability estimates in ""migraine-first"" individuals, patients for whom G43 (migraine with or without aura) was their first medical diagnosis in their lifetime. FINDINGS: Using data from the UK Biobank (N = 199,929), genome-wide association studies (GWAS) were conducted on 6,139 migraine-first patients and 193,790 heal","PubTator3","Improved polygenic risk prediction in migraine-first patients.","The journal of headache and pain","2024"
"39355906","LRP1","4035","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","SNAIL","6615","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","low-density lipoprotein receptor-related protein 1","4035","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","MECP2","4204","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","methyl CpG binding protein 2","4204","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","TGF-beta","7040","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","transforming growth factor beta","7040","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","CYR61","3491","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39355906","TIMP3","7078","BACKGROUND: Genome-wide association studies implicate common genetic variations in the LRP1 (low-density lipoprotein receptor-related protein 1) locus at risk for multiple vascular diseases and traits. However, the underlying biological mechanisms are unknown. METHODS: Fine mapping analyses included Bayesian colocalization to identify the most likely causal variant. Human induced pluripotent stem cells were genome-edited using CRISPR-Cas9 to delete or modify candidate enhancer regions and genera","PubTator3","LRP1 Repression by SNAIL Results in ECM Remodeling in Genetic Risk for Vascular Diseases.","Circulation research","2024"
"39408819","miR-197","406974","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39408819","miR-375","494324","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39408819","miR-146b","574447","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39408819","miR-134","406924","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39408819","miR-195","406971","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39408819","miR-340","442908","Chronic migraines have been described chiefly only from a clinical perspective. However, searching for reliable molecular markers has allowed for the discovery of the expression of different genes mainly associated with inflammation, neuro-vascularization, and pain-related pathways. The interest in microRNAs (miRs) that can regulate the expression of these genes has gained significant relevance since multiple miRs could play a key role in regulating these events. In this study, miRs were searche","PubTator3","Bioinformatic Analysis from a Descriptive Profile of miRNAs in Chronic Migraine.","International journal of molecular sciences","2024"
"39505312","LOC102724945","102724945","BACKGROUND AND PURPOSE: Syncope is characterized by the temporary loss of consciousness and is commonly associated with migraine. However, the genetic factors that contribute to this association are not well understood. This study investigated the specific genetic loci that make patients with migraine more susceptible to syncope as well as the genetic factors contributing to syncope and migraine comorbidity in a Han Chinese population in Taiwan. METHODS: A genome-wide association study was appli","PubTator3","Syncope in Migraine: A Genome-Wide Association Study Revealing Distinct Genetic Susceptibility Variants Across Subtypes.","Journal of clinical neurology (Seoul, Korea)","2024"
"39568055","Cav2.1","773","A structural analysis of the splice-specific functional impact of the pathogenic familial hemiplegic migraine type 1 S218L mutation on Cav2.1 P/Q-type channel gating.","PubTator3","A structural analysis of the splice-specific functional impact of the pathogenic familial hemiplegic migraine type 1 S218L mutation on Cav2.1 P/Q-type channel gating.","Molecular brain","2024"
"39568055","CACNA1A","773","P/Q-type (Cav2.1) calcium channels mediate Ca2+ influx essential for neuronal excitability and synaptic transmission. The CACNA1A gene, encoding the Cav2.1 pore forming subunit, is highly expressed throughout the mammalian central nervous system. Alternative splicing of Cav2.1 pre-mRNA generates diverse channel isoforms with distinct biophysical properties and drug affinities, which are differentially expressed in nerve tissues. Splicing variants can also affect channel function under pathologic","PubTator3","A structural analysis of the splice-specific functional impact of the pathogenic familial hemiplegic migraine type 1 S218L mutation on Cav2.1 P/Q-type channel gating.","Molecular brain","2024"
"39578729","PNKP","11284","Plasma pQTL and brain eQTL integration identifies PNKP as a therapeutic target and reveals mechanistic insights into migraine pathophysiology.","PubTator3","Plasma pQTL and brain eQTL integration identifies PNKP as a therapeutic target and reveals mechanistic insights into migraine pathophysiology.","The journal of headache and pain","2024"
"39578729","MRVI1","10335","BACKGROUND: Migraine is a prevalent neurological disorder affecting 14.1% of the global population. Despite advances in genetic research, further investigation is needed to identify therapeutic targets and better understand its mechanisms. In this study, we aimed to identify drug targets and explore the relationships between gene expression, protein levels, and migraine pathophysiology. METHODS: We utilized cis-pQTL data from deCODE Genetics, combined with migraine GWAS data from the GERA + UKB ","PubTator3","Plasma pQTL and brain eQTL integration identifies PNKP as a therapeutic target and reveals mechanistic insights into migraine pathophysiology.","The journal of headache and pain","2024"
"39578729","CALCB","797","BACKGROUND: Migraine is a prevalent neurological disorder affecting 14.1% of the global population. Despite advances in genetic research, further investigation is needed to identify therapeutic targets and better understand its mechanisms. In this study, we aimed to identify drug targets and explore the relationships between gene expression, protein levels, and migraine pathophysiology. METHODS: We utilized cis-pQTL data from deCODE Genetics, combined with migraine GWAS data from the GERA + UKB ","PubTator3","Plasma pQTL and brain eQTL integration identifies PNKP as a therapeutic target and reveals mechanistic insights into migraine pathophysiology.","The journal of headache and pain","2024"
"39578729","INPP5B.","3633","BACKGROUND: Migraine is a prevalent neurological disorder affecting 14.1% of the global population. Despite advances in genetic research, further investigation is needed to identify therapeutic targets and better understand its mechanisms. In this study, we aimed to identify drug targets and explore the relationships between gene expression, protein levels, and migraine pathophysiology. METHODS: We utilized cis-pQTL data from deCODE Genetics, combined with migraine GWAS data from the GERA + UKB ","PubTator3","Plasma pQTL and brain eQTL integration identifies PNKP as a therapeutic target and reveals mechanistic insights into migraine pathophysiology.","The journal of headache and pain","2024"
"39716036","sirtuin-5","23408","BACKGROUND AND OBJECTIVE: Mitochondria are important organelles functioning in metabolic processes, inflammatory response and neurological disorders. Migraines are chronic and paroxysmal neurological disorders characterized by recurrent episodes of severe headache and other neurological symptoms. We explored whether mitochondria may be genetically and/or causally associated with migraine. METHODS: Summary-level statistics of mitochondrial DNA copy number (mtDNA-CN), 69 mitochondria related expos","PubTator3","Association between migraine and mitochondria: A Mendelian randomization study.","Molecular pain","2024"
