"Gene","TargetID","GeneName","Score"
"TAS1R1","ENSG00000173662","taste 1 receptor member 1",0.0227817799370285
"CDC123","ENSG00000151465","cell division cycle 123",0.0227817799370285
"IFNB1","ENSG00000171855","interferon beta 1",0.0226394145493699
"HTR5A","ENSG00000157219","5-hydroxytryptamine receptor 5A",0.0225829819318602
"SNCA","ENSG00000145335","synuclein alpha",0.0225669440005875
"NPPB","ENSG00000120937","natriuretic peptide B",0.022562791615096
"SERPINA12","ENSG00000165953","serpin family A member 12",0.0225238389216177
"TRPV3","ENSG00000167723","transient receptor potential cation channel subfamily V member 3",0.0225137364669983
"METRNL","ENSG00000176845","meteorin like, glial cell differentiation regulator",0.0224556536502738
"MAOA","ENSG00000189221","monoamine oxidase A",0.0223639851831844
"TANC1","ENSG00000115183","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",0.0223292310789703
"IL2","ENSG00000109471","interleukin 2",0.0221368054739951
"VIPR1","ENSG00000114812","vasoactive intestinal peptide receptor 1",0.0221271710467742
"PDCD1","ENSG00000188389","programmed cell death 1",0.0221209968800113
"RPL17-C18orf32","ENSG00000215472","RPL17-C18orf32 readthrough",0.0221209968800113
"SPATA2","ENSG00000158480","spermatogenesis associated 2",0.0221209968800113
"CLOCK","ENSG00000134852","clock circadian regulator",0.0221139739579807
"ISG20","ENSG00000172183","interferon stimulated exonuclease gene 20",0.022104068312626
"IL2RA","ENSG00000134460","interleukin 2 receptor subunit alpha",0.022104068312626
"TNFSF13B","ENSG00000102524","TNF superfamily member 13b",0.0219900013537398
"SOD2","ENSG00000291237","superoxide dismutase 2",0.0219562186785947
"VIPR2","ENSG00000106018","vasoactive intestinal peptide receptor 2",0.0219541132782059
"MACF1","ENSG00000127603","microtubule actin crosslinking factor 1",0.0219489369254415
"RIPOR1","ENSG00000039523","RHO family interacting cell polarization regulator 1",0.0218162176357933
"CTSF","ENSG00000174080","cathepsin F",0.0216199462634144
"AHR","ENSG00000106546","aryl hydrocarbon receptor",0.0215331595889212
"PTEN","ENSG00000171862","phosphatase and tensin homolog",0.0214539052423054
"TNFSF13","ENSG00000161955","TNF superfamily member 13",0.0214356315717127
"KCNG4","ENSG00000168418","potassium voltage-gated channel modifier subfamily G member 4",0.0214158789764432
"ADH1B","ENSG00000196616","alcohol dehydrogenase 1B (class I), beta polypeptide",0.0213945671434144
"CSF1R","ENSG00000182578","colony stimulating factor 1 receptor",0.021388205969164
"TRH","ENSG00000170893","thyrotropin releasing hormone",0.0213048413675826
"GPR37L1","ENSG00000170075","G protein-coupled receptor 37 like 1",0.0212713738585195
"CRBN","ENSG00000113851","cereblon",0.0212452963107006
"PSMA6","ENSG00000100902","proteasome 20S subunit alpha 6",0.0212303094302212
"TMEM170A","ENSG00000166822","transmembrane protein 170A",0.0212051058725684
"CTCF","ENSG00000102974","CCCTC-binding factor",0.0210895081375573
"CNOT11","ENSG00000158435","CCR4-NOT transcription complex subunit 11",0.0210791188632602
"IDO1","ENSG00000131203","indoleamine 2,3-dioxygenase 1",0.0210352533958043
"DNAJC11","ENSG00000007923","DnaJ heat shock protein family (Hsp40) member C11",0.0208780658914068
"PCSK9","ENSG00000169174","proprotein convertase subtilisin/kexin type 9",0.0207683346118653
"NRBF2","ENSG00000148572","nuclear receptor binding factor 2",0.0207113747793005
"TGFA","ENSG00000163235","transforming growth factor alpha",0.0206964718623433
"CEBPZ","ENSG00000115816","CCAAT enhancer binding protein zeta",0.0206964718623433
"BAZ1B","ENSG00000009954","bromodomain adjacent to zinc finger domain 1B",0.0206106207481655
"PRICKLE2","ENSG00000163637","prickle planar cell polarity protein 2",0.0205502117303819
"GPX1","ENSG00000233276","glutathione peroxidase 1",0.0204911497208518
"ASIC3","ENSG00000213199","acid sensing ion channel subunit 3",0.0203492532649661
"PPP2R2B","ENSG00000156475","protein phosphatase 2 regulatory subunit Bbeta",0.0203268920076586
"CETP","ENSG00000087237","cholesteryl ester transfer protein",0.0203268920076586
"MAPK14","ENSG00000112062","mitogen-activated protein kinase 14",0.0203063597935095
"CHRNA2","ENSG00000120903","cholinergic receptor nicotinic alpha 2 subunit",0.0201557910409989
"EDNRA","ENSG00000151617","endothelin receptor type A",0.0201530055516484
"CIMAP1A","ENSG00000177947","ciliary microtubule associated protein 1A",0.0201396027177568
"MSC","ENSG00000178860","musculin",0.0200448862951131
"APLF","ENSG00000169621","aprataxin and PNKP like factor",0.0200292679638613
"DHODH","ENSG00000102967","dihydroorotate dehydrogenase (quinone)",0.0200174564631729
"GALNT3","ENSG00000115339","polypeptide N-acetylgalactosaminyltransferase 3",0.0199475718654991
"NFKB1","ENSG00000109320","nuclear factor kappa B subunit 1",0.0199421481523282
"ADM","ENSG00000148926","adrenomedullin",0.0199175485337052
"LPIN3","ENSG00000132793","lipin 3",0.0198714875723363
"AQP4","ENSG00000171885","aquaporin 4",0.0198637912930019
"F5","ENSG00000198734","coagulation factor V",0.019798205138522
"ITIH1","ENSG00000055957","inter-alpha-trypsin inhibitor heavy chain 1",0.0197725222256315
"ZNF362","ENSG00000160094","zinc finger protein 362",0.0197646884209316
"CHRNB1","ENSG00000170175","cholinergic receptor nicotinic beta 1 subunit",0.0197619912849194
"MOG","ENSG00000204655","myelin oligodendrocyte glycoprotein",0.0197120194706477
"CYP46A1","ENSG00000036530","cytochrome P450 family 46 subfamily A member 1",0.0197097199904636
"CD302","ENSG00000241399","CD302 molecule",0.0196932108746278
"TSPAN3","ENSG00000140391","tetraspanin 3",0.0196587883148642
"ACSL5","ENSG00000197142","acyl-CoA synthetase long chain family member 5",0.0195877322982892
"CCDC3","ENSG00000151468","coiled-coil domain containing 3",0.0195758283212191
"RAD51B","ENSG00000182185","RAD51 paralog B",0.019520669893421
"PAPPA","ENSG00000182752","pappalysin 1",0.0194791100426481
"CTDSP2","ENSG00000175215","CTD small phosphatase 2",0.0193189009895991
"CRH","ENSG00000147571","corticotropin releasing hormone",0.0193043460733446
"TBC1D8","ENSG00000204634","TBC1 domain family member 8",0.0192686411886164
"COX19","ENSG00000240230","cytochrome c oxidase assembly factor COX19",0.0192649224727568
"RANGAP1","ENSG00000100401","Ran GTPase activating protein 1",0.0192480994482887
"ROCK2","ENSG00000134318","Rho associated coiled-coil containing protein kinase 2",0.0192181524436045
"C1orf122","ENSG00000197982","chromosome 1 open reading frame 122",0.019210440049952
"ISYNA1","ENSG00000105655","inositol-3-phosphate synthase 1",0.0191139513287603
"SSR1","ENSG00000124783","signal sequence receptor subunit 1",0.01903399310914
"CNNM1","ENSG00000119946","cyclin and CBS domain divalent metal cation transport mediator 1",0.0189788277973807
"FAM98B","ENSG00000171262","family with sequence similarity 98 member B",0.0189330232961098
"PRKG2","ENSG00000138669","protein kinase cGMP-dependent 2",0.0189289548750194
"FGGY","ENSG00000172456","FGGY carbohydrate kinase domain containing",0.0188828295811549
"DPP3","ENSG00000254986","dipeptidyl peptidase 3",0.0188711144559238
"CCL2","ENSG00000108691","C-C motif chemokine ligand 2",0.0188686546912693
"KANSL1","ENSG00000120071","KAT8 regulatory NSL complex subunit 1",0.0188389897624207
"HSPG2","ENSG00000142798","heparan sulfate proteoglycan 2",0.0188177742676961
"CSRNP3","ENSG00000178662","cysteine and serine rich nuclear protein 3",0.0186733024530203
"SULT1A1","ENSG00000196502","sulfotransferase family 1A member 1",0.0186432504474283
"PHF13","ENSG00000116273","PHD finger protein 13",0.0186350317589259
"CNTN1","ENSG00000018236","contactin 1",0.0185884603843733
"SERPINC1","ENSG00000117601","serpin family C member 1",0.0185021941362236
"TERF2IP","ENSG00000166848","TERF2 interacting protein",0.0184789927342351
"RABGEF1","ENSG00000154710","RAB guanine nucleotide exchange factor 1",0.0184789927342351
"UTS2R","ENSG00000181408","urotensin 2 receptor",0.0184789927342351
"GPATCH4","ENSG00000160818","G-patch domain containing 4 (gene/pseudogene)",0.0184789927342351
"RAP1A","ENSG00000116473","RAP1A, member of RAS oncogene family",0.0184789927342351
"DDAH1","ENSG00000153904","dimethylarginine dimethylaminohydrolase 1",0.0184789927342351
"TP53INP2","ENSG00000078804","tumor protein p53 inducible nuclear protein 2",0.0184722643022202
"CD79A","ENSG00000105369","CD79a molecule",0.0182696314266699
"TG","ENSG00000042832","thyroglobulin",0.0181847244357915
"GPR166P","ENSG00000220349","G protein-coupled receptor 166, pseudogene",0.0181478552823683
"MRGPRX3","ENSG00000179826","MAS related GPR family member X3",0.0181478552823683
"FZD4","ENSG00000174804","frizzled class receptor 4",0.0181478552823683
"LPAR3","ENSG00000171517","lysophosphatidic acid receptor 3",0.0181478552823683
"OXER1","ENSG00000162881","oxoeicosanoid receptor 1",0.0181478552823683
"LGR6","ENSG00000133067","leucine rich repeat containing G protein-coupled receptor 6",0.0181478552823683
"MRGPRX1","ENSG00000170255","MAS related GPR family member X1",0.0181478552823683
"GPRC6A","ENSG00000173612","G protein-coupled receptor class C group 6 member A",0.0181478552823683
"GPBAR1","ENSG00000179921","G protein-coupled bile acid receptor 1",0.0181478552823683
"GPR151","ENSG00000173250","G protein-coupled receptor 151",0.0181478552823683
"NMUR1","ENSG00000171596","neuromedin U receptor 1",0.0181478552823683
"MRGPRX4","ENSG00000179817","MAS related GPR family member X4",0.0181478552823683
"CLDN5","ENSG00000184113","claudin 5",0.0181094128795504
"RTL1","ENSG00000254656","retrotransposon Gag like 1",0.0181094128795504
"MRGPRX2","ENSG00000183695","MAS related GPR family member X2",0.0180556184784796
"HPGDS","ENSG00000163106","hematopoietic prostaglandin D synthase",0.0180551661645103
"RGS6","ENSG00000182732","regulator of G protein signaling 6",0.0180326223986326
"RASA1","ENSG00000145715","RAS p21 protein activator 1",0.0180326223986326
"KLF6","ENSG00000067082","KLF transcription factor 6",0.0179940148404597
"PSMG1","ENSG00000183527","proteasome assembly chaperone 1",0.0179706015826711
"DUSP2","ENSG00000158050","dual specificity phosphatase 2",0.0179706015826711
"HLA-DRB1","ENSG00000196126","major histocompatibility complex, class II, DR beta 1",0.0179656873805063
"PRLR","ENSG00000113494","prolactin receptor",0.0179197637723323
"CYP2D6","ENSG00000100197","cytochrome P450 family 2 subfamily D member 6 (gene/pseudogene)",0.0177720686010799
"ABCG8","ENSG00000143921","ATP binding cassette subfamily G member 8",0.0177398330248657
"SIRT5","ENSG00000124523","sirtuin 5",0.0177398330248657
"RTN4","ENSG00000115310","reticulon 4",0.0177398330248657
"ABCG5","ENSG00000138075","ATP binding cassette subfamily G member 5",0.0177398330248657
"C12orf76","ENSG00000174456","chromosome 12 open reading frame 76",0.0176474380611945
"SYT1","ENSG00000067715","synaptotagmin 1",0.0175833775530492
"GSTM1","ENSG00000134184","glutathione S-transferase mu 1",0.0175301574487166
"MTDH","ENSG00000147649","metadherin",0.0174774621562538
"FASLG","ENSG00000117560","Fas ligand",0.0174000556204256
"SON","ENSG00000159140","SON DNA and RNA binding protein",0.017370253170181
"MAPKAP1","ENSG00000119487","MAPK associated protein 1",0.017370253170181
"RPTOR","ENSG00000141564","regulatory associated protein of MTOR complex 1",0.017370253170181
"CD6","ENSG00000013725","CD6 molecule",0.0173178960241007
"CD274","ENSG00000120217","CD274 molecule",0.0173164587691102
"LDLR","ENSG00000130164","low density lipoprotein receptor",0.0171214027346933
"HDAC9","ENSG00000048052","histone deacetylase 9",0.0170749653948402
"ARID3A","ENSG00000116017","AT-rich interaction domain 3A",0.0170006733154963
"GH1","ENSG00000259384","growth hormone 1",0.0169629841317892
"CNR2","ENSG00000188822","cannabinoid receptor 2",0.0168312825487658
"LCN2","ENSG00000148346","lipocalin 2",0.0167953511740048
"CYBB","ENSG00000165168","cytochrome b-245 beta chain",0.0167953511740048
"MME","ENSG00000196549","membrane metalloendopeptidase",0.0166806661872384
"RNF19A","ENSG00000034677","ring finger protein 19A, RBR E3 ubiquitin protein ligase",0.0166310934608116
"AIMP2","ENSG00000106305","aminoacyl tRNA synthetase complex interacting multifunctional protein 2",0.0166310934608116
"ZKSCAN8P1","ENSG00000226314","ZKSCAN8 pseudogene 1",0.0166310934608116
"AHSA1","ENSG00000100591","activator of HSP90 ATPase activity 1",0.0166310934608116
"CRK","ENSG00000167193","CRK proto-oncogene, adaptor protein",0.0166310934608116
"GRAP2","ENSG00000100351","GRB2 related adaptor protein 2",0.0166310934608116
"POLDIP2","ENSG00000004142","DNA polymerase delta interacting protein 2",0.0166310934608116
"C1QL1","ENSG00000131094","complement C1q like 1",0.0165079001759167
"IL10","ENSG00000136634","interleukin 10",0.0165055579028485
"PTGDS","ENSG00000107317","prostaglandin D2 synthase",0.0163847068910218
"TREX1","ENSG00000213689","three prime repair exonuclease 1",0.0163572838143893
"SETMAR","ENSG00000170364","SET and mariner transposase domain methyltransferase",0.0162615136061269
"AQP1","ENSG00000240583","aquaporin 1 (Colton blood group)",0.0162615136061269
"VSNL1","ENSG00000163032","visinin like 1",0.0162615136061269
"CASK","ENSG00000147044","calcium/calmodulin dependent serine protein kinase",0.0162615136061269
"RASGRP2","ENSG00000068831","RAS guanyl releasing protein 2",0.0162615136061269
"ADGRF5","ENSG00000069122","adhesion G protein-coupled receptor F5",0.0162409813919777
"PNOC","ENSG00000168081","prepronociceptin",0.0161075220000083
"KCNJ8","ENSG00000121361","potassium inwardly rectifying channel subfamily J member 8",0.016082020384777
"PENK","ENSG00000181195","proenkephalin",0.0158919337514422
"SREBF2","ENSG00000198911","sterol regulatory element binding transcription factor 2",0.0158919337514422
"MAPK3","ENSG00000102882","mitogen-activated protein kinase 3",0.0158529099738154
"CCR2","ENSG00000121807","C-C motif chemokine receptor 2",0.0157695491843699
"TYMS","ENSG00000176890","thymidylate synthetase",0.015617418048268
"WNK1","ENSG00000060237","WNK lysine deficient protein kinase 1",0.0155942166462795
"GORASP1","ENSG00000114745","golgi reassembly stacking protein 1",0.0155942166462795
"RELA","ENSG00000173039","RELA proto-oncogene, NF-kB subunit",0.0155942166462795
"FARS2","ENSG00000145982","phenylalanyl-tRNA synthetase 2, mitochondrial",0.0155223538967575
"CHIC2","ENSG00000109220","cysteine rich hydrophobic domain 2",0.0155223538967575
"GATA4","ENSG00000136574","GATA binding protein 4",0.0155223538967575
"GSTA4","ENSG00000170899","glutathione S-transferase alpha 4",0.0155223538967575
"IL5","ENSG00000113525","interleukin 5",0.0153694561781024
"XK","ENSG00000047597","X-linked Kx blood group antigen, Kell and VPS13A binding protein",0.015365898424941
"UROD","ENSG00000126088","uroporphyrinogen decarboxylase",0.0153390012244056
"PCLAF","ENSG00000166803","PCNA clamp associated factor",0.0153375639694151
"TNFSF10","ENSG00000121858","TNF superfamily member 10",0.015317031755266
"CCL22","ENSG00000102962","C-C motif chemokine ligand 22",0.0151527740420728
"PRKCD","ENSG00000163932","protein kinase C delta",0.0151527740420728
"ESR2","ENSG00000140009","estrogen receptor 2",0.0151221393733042
"IL37","ENSG00000125571","interleukin 37",0.0150398468642524
"OPN4","ENSG00000122375","opsin 4",0.0150252944950183
"IL23A","ENSG00000110944","interleukin 23 subunit alpha",0.0149474519005813
"PDGFB","ENSG00000100311","platelet derived growth factor subunit B",0.0148550569369101
"NR4A1","ENSG00000123358","nuclear receptor subfamily 4 group A member 1",0.0147849376796542
"CCL4","ENSG00000275302","C-C motif chemokine ligand 4",0.0147831941873881
"PRKN","ENSG00000185345","parkin RBR E3 ubiquitin protein ligase",0.0147831941873881
"PCSK1N","ENSG00000102109","proprotein convertase subtilisin/kexin type 1 inhibitor",0.0147831941873881
"CYP2C19","ENSG00000165841","cytochrome P450 family 2 subfamily C member 19",0.0145331118190514
"AIF1","ENSG00000204472","allograft inflammatory factor 1",0.0145062921381001
"HNMT","ENSG00000150540","histamine N-methyltransferase",0.0144136143327034
"ABCB1","ENSG00000085563","ATP binding cassette subfamily B member 1",0.0144136143327034
"CXCL9","ENSG00000138755","C-X-C motif chemokine ligand 9",0.0144084812791661
"FSHR","ENSG00000170820","follicle stimulating hormone receptor",0.0143930821185542
"NEAT1","ENSG00000245532","nuclear paraspeckle assembly transcript 1",0.014228824405361
"TH","ENSG00000180176","tyrosine hydroxylase",0.0142128993686521
"GSR","ENSG00000104687","glutathione-disulfide reductase",0.0141980260841373
"EGFR","ENSG00000146648","epidermal growth factor receptor",0.0141390986295292
"ITGB2","ENSG00000160255","integrin subunit beta 2",0.0141056311204661
"NPC1L1","ENSG00000015520","NPC1 like intracellular cholesterol transporter 1",0.0140440344780187
"WNT1","ENSG00000125084","Wnt family member 1",0.0140440344780187
"ANP32B","ENSG00000136938","acidic nuclear phosphoprotein 32 family member B",0.0140440344780187
